organiser_id,name,slug,previous_outcode,outcode,region_slug,region_label,source,confidence
c5dbc623-17cf-4bbc-b12a-efda10db4115,Women In Business Network - Billericay & Basildon,women-in-business-network-billericay-basildon,,SS14,essex,Essex,events,high
495c1065-4dac-485a-b7fd-d25df7fb6d55,Women In Business Network - Bishop's Stortford,,,CM23,essex,Essex,events,high
0b508d63-00a5-4036-9b5b-217b570fc010,Women In Business Network - Bishop's Stortford Brunch,,,CM22,essex,Essex,events,high
a4795b21-d839-4f1a-9b98-43e3e25ae535,Women In Business Network - Bolton,women-in-business-network-bolton,,M1,manchester,Manchester,place_name,medium
75003b3c-c398-442c-9ecc-98dc0e16be64,Women In Business Network - Bury St Edmunds,women-in-business-network-bury-st-edmunds,,M1,manchester,Manchester,place_name,medium
d7cbfb61-d5f1-426f-a091-cdb38ca3628a,Women In Business Network - Caerphilly,women-in-business-network-caerphilly,,CF83,cardiff,Cardiff,events,high
434e4e5d-140e-4006-b557-45b967274907,Women In Business Network - Cambridge North,women-in-business-network-cambridge-north,,CB1,cambridge,Cambridge,place_name,medium
aba24a4d-06bd-4c38-a134-1ffada5533e8,Women In Business Network - Canterbury,women-in-business-network-canterbury,,CT1,kent,Kent,place_name,medium
b13c6485-c655-4d0f-927b-f068b49314ed,Women In Business Network - Chester,women-in-business-network-chester,,CH1,chester,Chester,place_name,medium
7e41597c-d6fd-40d5-a5cc-abc2c069995c,Women In Business Network - Hertford & Ware,women-in-business-network-hertford-ware,,SG12,hertfordshire,Hertfordshire,events,high
0e62855f-5838-4f55-aed7-e0eb179786bb,Women In Business Network - London City,women-in-business-network-london-city,,E1,london,London,place_name,medium
b72ffaf2-5f0b-4c9d-a026-6c6c25b34fea,Women In Business Network - Marlow,women-in-business-network-marlow,,SL7,berkshire,Berkshire,events,high
63e983fc-d79d-433e-a632-ecf0b66af5db,Women In Business Network - St Albans & Hatfield Group,women-in-business-network-st-albans-amp-hatfield-group,,AL2,hertfordshire,Hertfordshire,events,high
7ec61948-f836-4841-8e80-d2b2ee801312,Women in Healthcare UK,women-in-healthcare-uk,,E1,london,London,place_in_description,low
1bd166fd-6446-4048-9fcf-ec245ca39e10,Women in Property - Central Scotland,women-in-property-central-scotland,,EH1,edinburgh,Edinburgh,place_name,medium
a9c25879-d635-4ae7-9402-10886d20a11f,Women in Property - Devon & Cornwall,women-in-property-devon-cornwall,,BS1,bristol,Bristol,place_name,medium
2c05ea73-4f56-4a00-a224-c5936d38581c,Women in Property - Lancashire & Cumbria,women-in-property-lancashire-cumbria,,PR1,lancashire,Lancashire,place_name,medium
e9e6723c-b9d3-4d5b-8825-71febe76fe4f,Women in Property - Midlands,women-in-property-midlands,,B3,birmingham,Birmingham,events,high
889b919d-c999-47ec-a464-066269583036,Women in Property - Northern Scotland,women-in-property-northern-scotland,,EH1,edinburgh,Edinburgh,place_name,medium
47b3b2bc-4801-42a6-a170-7091bc07b207,Women in Property - South Wales,women-in-property-south-wales,,CF3,cardiff,Cardiff,place_name,medium
11f195f9-f8bb-48b1-a84f-49ff16259f72,Women Who Business Networking,women-who-business-networking,,BS1,bristol,Bristol,place_in_description,low
05d6eb39-88b2-4117-b634-b5362fa03852,Womenpreneur Collective,womenpreneur-collective,,BH1,bournemouth,Bournemouth,place_in_description,low
77a43afb-3fda-4115-b2b6-95ddb33b1da6,Working Breakfast,working-breakfast,,LE1,leicester,Leicester,place_in_description,low
d4624f24-8099-43cc-a253-0387cd3e9640,Worthing Theatres and Museum,worthing-theatres-and-museum,,BN1,sussex,Sussex,place_name,medium
a54dbe6e-1cd8-4470-8ed2-10a0277704e2,Xpand Marketing,xpand-marketing,,LS1,leeds,Leeds,place_in_description,low
c6f5abbb-a657-440a-b7c2-30cc3caed513,YNY Growth Hub,yny-growth-hub,,LS1,leeds,Leeds,place_in_description,low
158eb5a8-e314-4fe6-ad00-408fd613bd7f,Yorkshire Enterprise Network,yorkshire-enterprise-network,,S1,sheffield,Sheffield,place_in_description,low
2f242dcd-5062-40c3-93ba-c8ccedbd22eb,Yorkshire Enterprise Network (YEN),yorkshire-enterprise-network-yen,,S1,sheffield,Sheffield,place_in_description,low
c5a94271-3edd-4854-b59e-5701b35e7072,Your Business Matters.co,your-business-matters-co,,NG1,nottingham,Nottingham,place_in_description,low
ad2e9aea-7748-4c98-83d7-58c15036b5fd,Zoco Networking Group,zoco-networking-group,,RH4,surrey,Surrey,events,high
